Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total -affected,Total -at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Allergic_Reaction,Immune_system_disorders,NCT00338988,https://clinicaltrials.gov/show/NCT00338988,Cancer_of_the_Gallbladder|Cancer_of_the_Biliary_Tract|,Capecitabine|Oxaliplatin|,1,18,serious_events,arm0,Stratum: 1 Prior Regimen,1,18
Allergic_reaction,Immune_system_disorders,NCT00343512,https://clinicaltrials.gov/show/NCT00343512,Breast_Cancer,docetaxel|protein_expression_analysis|laboratory_biomarker_analysis|biopsy|conventional_surgery|neoadjuvant_therapy|,2,32,other_events,arm0,Therapeutic Intervention,2,32
Allergic_reaction,Immune_system_disorders,NCT00357500,https://clinicaltrials.gov/show/NCT00357500,Central_Nervous_System_Tumor_Pediatric|Leukemia|Lymphoma|Neuroblastoma|Sarcoma|Unspecified_Childhood_Solid_Tumor_Protocol_Specific|,celecoxib|cyclophosphamide|etoposide|fenofibrate|thalidomide|,1,97,other_events,arm0,5-drug Metronomic Antiangiogenic Regimen,1,97
Allergic_reaction,General_disorders,NCT00366249,https://clinicaltrials.gov/show/NCT00366249,Bacterial_Infections|Diabetic_Foot|Osteomyelitis|,Tigecycline|Ertapenem|,1,553,serious_events,arm0,Tigecycline,1,553
Allergic_reaction,Immune_system_disorders,NCT00369122,https://clinicaltrials.gov/show/NCT00369122,Cervical_Adenocarcinoma|Cervical_Adenosquamous_Cell_Carcinoma|Cervical_Squamous_Cell_Carcinoma|Stage_IB_Cervical_Cancer|Stage_IIA_Cervical_Cancer|Stage_IIB_Cervical_Cancer|Stage_III_Cervical_Cancer|,external_beam_radiation_therapy|brachytherapy|bevacizumab|cisplatin|,1,59,serious_events,arm0,Treatment (Radiation Therapy Bevacizumab Cisplatin),1,59
Allergic_reaction,General_disorders,NCT00369343,https://clinicaltrials.gov/show/NCT00369343,Depression|Depressive_Disorder|Depressive_Disorder_Major|,Desvenlafaxine_administered_as_a_succinate_salt_in_a_sustained-release_form_(DVS_SR)|Placebo|,1,208,serious_events,arm2,Open-label DVS SR/ DVS SR,1,208
Allergic_reaction,Immune_system_disorders,NCT00372619,https://clinicaltrials.gov/show/NCT00372619,Leukemia,clofarabine|cytarabine|methotrexate|laboratory_biomarker_analysis|,2,40,other_events,arm5,Clofarabine 52 mg/më_ to Assess Efficacy in AML Patients,2,40
Allergic_reaction,Immune_system_disorders,NCT00372593,https://clinicaltrials.gov/show/NCT00372593,Leukemia,asparaginase|cytarabine|daunorubicin_hydrochloride|etoposide|gemtuzumab_ozogamicin|mitoxantrone_hydrochloride|,1,6,other_events,arm2,Arm A: Standard Arm - No GMTZ AML Patients With Down Syndrome,1,6
Allergic_reaction,Immune_system_disorders,NCT00378703,https://clinicaltrials.gov/show/NCT00378703,Clear_Cell_Renal_Cell_Carcinoma|Recurrent_Renal_Cell_Cancer|Stage_IV_Renal_Cell_Cancer|,Sorafenib|temsirolimus|bevacizumab|,10,268,other_events,arm1,Arm B (Bevacizumab and Temsirolimus),5,86
Allergic_reaction,Immune_system_disorders,NCT00378703,https://clinicaltrials.gov/show/NCT00378703,Clear_Cell_Renal_Cell_Carcinoma|Recurrent_Renal_Cell_Cancer|Stage_IV_Renal_Cell_Cancer|,Sorafenib|temsirolimus|bevacizumab|,10,268,serious_events,arm3,Arm D (Sorafenib and Temsirolimus),1,91
Allergic_reaction,Immune_system_disorders,NCT00378703,https://clinicaltrials.gov/show/NCT00378703,Clear_Cell_Renal_Cell_Carcinoma|Recurrent_Renal_Cell_Cancer|Stage_IV_Renal_Cell_Cancer|,Sorafenib|temsirolimus|bevacizumab|,10,268,other_events,arm3,Arm D (Sorafenib and Temsirolimus),4,91
Allergic_reaction,General_disorders,NCT00381550,https://clinicaltrials.gov/show/NCT00381550,Accelerated_Phase_Chronic_Myelogenous_Leukemia|Atypical_Chronic_Myeloid_Leukemia_BCR-ABL1_Negative|Blastic_Phase_Chronic_Myelogenous_Leukemia|Chronic_Eosinophilic_Leukemia|Chronic_Myelomonocytic_Leukemia|Essential_Thrombocythemia|Philadelphia_Chromosome_Negative_Chronic_Myelogenous_Leukemia|Polycythemia_Vera|Primary_Myelofibrosis|Relapsing_Chronic_Myelogenous_Leukemia|,fludarabine_phosphate|triapine|laboratory_biomarker_analysis|,5,35,other_events,arm0,Arm I,5,35
Allergic_reaction,Immune_system_disorders,NCT00387790,https://clinicaltrials.gov/show/NCT00387790,Untreated_Childhood_Brain_Stem_Glioma,motexafin_gadolinium|3-dimensional_conformal_radiation_therapy|,1,62,other_events,arm0,Radiation and Motexafin Gadolinium,1,62
Allergic_reaction,Immune_system_disorders,NCT00390611,https://clinicaltrials.gov/show/NCT00390611,Ovarian_Cancer,Sorafenib|Paclitaxel|Carboplatin|,12,128,other_events,arm0,Paclitaxel/Carboplatin/Sorafenib,7,43
Allergic_reaction,Immune_system_disorders,NCT00390611,https://clinicaltrials.gov/show/NCT00390611,Ovarian_Cancer,Sorafenib|Paclitaxel|Carboplatin|,12,128,serious_events,arm1,Paclitaxel/Carboplatin,1,42
Allergic_reaction,Immune_system_disorders,NCT00390611,https://clinicaltrials.gov/show/NCT00390611,Ovarian_Cancer,Sorafenib|Paclitaxel|Carboplatin|,12,128,serious_events,arm0,Paclitaxel/Carboplatin/Sorafenib,4,43
Allergic_Reaction,Immune_system_disorders,NCT00392392,https://clinicaltrials.gov/show/NCT00392392,Breast_Cancer,nab-paclitaxel|Bevacizumab|Trastuzumab|,2,29,other_events,arm0,Nab-Paclitaxel/Bevacizumab/Trastuzumab,2,29
Allergic_reaction,Skin_and_subcutaneous_tissue_disorders,NCT00395226,https://clinicaltrials.gov/show/NCT00395226,Rosacea,zinc_sulfate|placebo|,1,27,serious_events,arm1,Zinc Sulfate,1,27
Allergic_reaction,General_disorders,NCT00402740,https://clinicaltrials.gov/show/NCT00402740,Carotid_Artery_Disease,Xact_Stent_with_either_Emboshield_Pro_(Gen_5)_or_Emboshield_(Gen_3),1,313,serious_events,arm0,Group 1,1,313
Allergic_reaction,Immune_system_disorders,NCT00408694,https://clinicaltrials.gov/show/NCT00408694,Stage_II_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Stage_III_Lymphoepithelioma_of_the_Nasopharynx|Stage_III_Squamous_Cell_Carcinoma_of_the_Nasopharynx|Stage_IV_Lymphoepithelioma_of_the_Nasopharynx|Stage_IV_Squamous_Cell_Carcinoma_of_the_Nasopharynx|,3-dimensional_conformal_radiation_therapy|intensity-modulated_radiation_therapy|bevacizumab|cisplatin|fluorouracil|,1,44,other_events,arm0,Treatment (Bevacizumab Cisplatin Fluorouracil IMRT 3D-CRT),1,44
Allergic_reaction,Immune_system_disorders,NCT00410904,https://clinicaltrials.gov/show/NCT00410904,Recurrent_Non-small_Cell_Lung_Cancer,cediranib_maleate|pemetrexed_disodium|,1,40,serious_events,arm0,Arm I - Cohort A,1,40
Allergic_reaction,Immune_system_disorders,NCT00416494,https://clinicaltrials.gov/show/NCT00416494,Colorectal_Cancer,bevacizumab|oxaliplatin|Capecitabine|Capecitabine|,1,19,other_events,arm0,Initial Cohort,1,19
Allergic_reaction,Immune_system_disorders,NCT00423293,https://clinicaltrials.gov/show/NCT00423293,Anal_Cancer,fluorouracil|mitomycin_C|Intensity-modulated_radiation_therapy|,2,52,other_events,arm0,5-FU + Mitomycin + IMRT,2,52
Allergic_reaction,Immune_system_disorders,NCT00433381,https://clinicaltrials.gov/show/NCT00433381,Adult_Glioblastoma|Adult_Gliosarcoma|Recurrent_Adult_Brain_Tumor|,irinotecan_hydrochloride|bevacizumab|temozolomide|,2,117,other_events,arm0,Arm I (Bevacizumab and Temozolomide),1,60
Allergic_reaction,Immune_system_disorders,NCT00433381,https://clinicaltrials.gov/show/NCT00433381,Adult_Glioblastoma|Adult_Gliosarcoma|Recurrent_Adult_Brain_Tumor|,irinotecan_hydrochloride|bevacizumab|temozolomide|,2,117,other_events,arm1,Arm II (Bevacizumab and Irinotecan Hydrochloride),1,57
Allergic_reaction,Immune_system_disorders,NCT00433537,https://clinicaltrials.gov/show/NCT00433537,Contiguous_Stage_II_Mantle_Cell_Lymphoma|Noncontiguous_Stage_II_Mantle_Cell_Lymphoma|Stage_I_Mantle_Cell_Lymphoma|Stage_III_Mantle_Cell_Lymphoma|Stage_IV_Mantle_Cell_Lymphoma|,bortezomib|rituximab|cyclophosphamide|doxorubicin_hydrochloride|vincristine|dexamethasone|filgrastim|pegfilgrastim|Autologous_stem_cell_transplantation_(ASCT)|,1,77,serious_events,arm0,Step 1 - VcR-CVAD Induction,1,77
Allergic_reaction,Immune_system_disorders,NCT00436215,https://clinicaltrials.gov/show/NCT00436215,Ovarian_Neoplasm|Fallopian_Tube_Cancer|Primary_Peritoneal_Cancer|,Bevacizumab|BAY_43-9006|,3,110,serious_events,arm0,BAY 43-9006 + Bevacizumab,1,55
Allergic_reaction,Immune_system_disorders,NCT00436215,https://clinicaltrials.gov/show/NCT00436215,Ovarian_Neoplasm|Fallopian_Tube_Cancer|Primary_Peritoneal_Cancer|,Bevacizumab|BAY_43-9006|,3,110,other_events,arm0,BAY 43-9006 + Bevacizumab,2,55
ALLERGIC_REACTION,Immune_system_disorders,NCT00438399,https://clinicaltrials.gov/show/NCT00438399,Scalp_Psoriasis,C._propionate_-_Corticosteroid_1|C._propionate-_Corticosteroid_2|C._propionate_-Corticosteroid_3|Corticosteroid_1-_C._propionate|Corticosteroid_2_-_C._propionate|Corticosteroid_3_-_C._propionate|,1,67,serious_events,arm1,Corticosteroid 2,1,67
Allergic_reaction,Immune_system_disorders,NCT00447330,https://clinicaltrials.gov/show/NCT00447330,Esophageal_Neoplasms|Stomach_Neoplasms|Neoplasm_Metastasis|,capecitabine_(Xeloda)_oxaliplatin_and_bevacizumab_(Avastin),1,58,other_events,arm0,1 - Capecitabine (Xeloda) Oxaliplatin and Bevacizumab (Avasti,1,58
Allergic_reaction,Immune_system_disorders,NCT00449033,https://clinicaltrials.gov/show/NCT00449033,Carcinoma_Non-Small-Cell_Lung,Sorafenib_(Nexavar_BAY43-9006)|Placebo|Gemcitabine|Cisplatin|,1,452,serious_events,arm0,Sorafenib (Nexavar BAY43-9006) + GC,1,452
Allergic_Reaction,Injury_poisoning_and_procedural_complications,NCT00450372,https://clinicaltrials.gov/show/NCT00450372,Melanoma_(Skin),ADI-PEG-20|Pharmacology_Studies|,1,37,serious_events,arm0,Single Arm,1,37
Allergic_reaction,Immune_system_disorders,NCT00450619,https://clinicaltrials.gov/show/NCT00450619,Prostate_Cancer,Samarium_Sm_153_lexidronam_pentasodium|Sargramostim|Recombinant_vaccinia-TRICOM_vaccine|Recombinant_fowlpox-TRICOM_vaccine|,1,22,other_events,arm1,Arm B - 153SmEDTMP With Vaccine,1,22
Allergic_reaction,Immune_system_disorders,NCT00455975,https://clinicaltrials.gov/show/NCT00455975,Renal_Cancer|Kidney_Cancer|,Bevacizumab,13,119,other_events,arm1,Bi-weekly Avastin,9,61
Allergic_reaction,Immune_system_disorders,NCT00455975,https://clinicaltrials.gov/show/NCT00455975,Renal_Cancer|Kidney_Cancer|,Bevacizumab,13,119,other_events,arm0,Weekly Avastin,4,58
Allergic_reaction,Immune_system_disorders,NCT00461708,https://clinicaltrials.gov/show/NCT00461708,Pancreatic_Cancer,Erlotinib|Gemcitabine|,1,115,other_events,arm0,Erlotinib Gemcitabine: Rash Grade < 2,1,115
allergic_reaction,General_disorders,NCT00466505,https://clinicaltrials.gov/show/NCT00466505,Colorectal_Cancer,cetuximab|celecoxib|proteomic_profiling|immunohistochemistry_staining_method|laboratory_biomarker_analysis|mass_spectrometry|,3,17,other_events,arm0,Therapeutic Intervention,3,17
Allergic_Reaction,Immune_system_disorders,NCT00475085,https://clinicaltrials.gov/show/NCT00475085,Nausea,aprepitant|dexamethasone|granisetron_hydrochloride|palonosetron_hydrochloride|prochlorperazine|placebo|,3,514,serious_events,arm2,Arm I,1,254
Allergic_Reaction,Immune_system_disorders,NCT00475085,https://clinicaltrials.gov/show/NCT00475085,Nausea,aprepitant|dexamethasone|granisetron_hydrochloride|palonosetron_hydrochloride|prochlorperazine|placebo|,3,514,serious_events,arm1,Arm III,2,260
Allergic_reaction,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,4,82,serious_events,arm0,Abraxane Carboplatin Bevacizumab,1,41
Allergic_reaction,Immune_system_disorders,NCT00479674,https://clinicaltrials.gov/show/NCT00479674,Breast_Cancer,Abraxane|Bevacizumab|Carboplatin|,4,82,other_events,arm0,Abraxane Carboplatin Bevacizumab,3,41
Allergic_reaction,General_disorders,NCT00492284,https://clinicaltrials.gov/show/NCT00492284,Choroidal_Neovascularization|Macular_Degeneration|,verteporfin|verteporfin|ranibizumab|dexamethasone|,8,162,other_events,arm1,1/2 Fluence Triple Therapy,2,39
Allergic_reaction,General_disorders,NCT00492284,https://clinicaltrials.gov/show/NCT00492284,Choroidal_Neovascularization|Macular_Degeneration|,verteporfin|verteporfin|ranibizumab|dexamethasone|,8,162,other_events,arm0,1/4 Fluence Triple Therapy,2,39
Allergic_reaction,General_disorders,NCT00492284,https://clinicaltrials.gov/show/NCT00492284,Choroidal_Neovascularization|Macular_Degeneration|,verteporfin|verteporfin|ranibizumab|dexamethasone|,8,162,other_events,arm2,1/2 Fluence Double Therapy,1,43
Allergic_reaction,General_disorders,NCT00492284,https://clinicaltrials.gov/show/NCT00492284,Choroidal_Neovascularization|Macular_Degeneration|,verteporfin|verteporfin|ranibizumab|dexamethasone|,8,162,other_events,arm3,Ranibizumab,3,41
Allergic_Reaction,Immune_system_disorders,NCT00492752,https://clinicaltrials.gov/show/NCT00492752,Carcinoma_Hepatocellular,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,6,224,other_events,arm1,Placebo All (Double-Blind and Open Label Phase),4,75
Allergic_Reaction,Immune_system_disorders,NCT00492752,https://clinicaltrials.gov/show/NCT00492752,Carcinoma_Hepatocellular,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,6,224,other_events,arm0,Sorafenib All (Double-Blind and Open Label Phase),2,149
Allergic_reaction,General_disorders,NCT00496626,https://clinicaltrials.gov/show/NCT00496626,Papillomavirus_Infections,Quadrivalent_Human_Papillomavirus_(HPV_Types_6_11_16_18)_Recombinant_Vaccine_(Gardasilëå)|Comparator:_Placebo|,10,600,other_events,arm1,Placebo Group,2,298
Allergic_reaction,General_disorders,NCT00496626,https://clinicaltrials.gov/show/NCT00496626,Papillomavirus_Infections,Quadrivalent_Human_Papillomavirus_(HPV_Types_6_11_16_18)_Recombinant_Vaccine_(Gardasilëå)|Comparator:_Placebo|,10,600,other_events,arm0,Vaccine (Gardasilëå) Group,8,302
Allergic_Reaction,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,3,60,serious_events,arm0,Bevacizumab and Satraplatin,1,30
Allergic_Reaction,Immune_system_disorders,NCT00499694,https://clinicaltrials.gov/show/NCT00499694,Prostate_Cancer,bevacizumab|satraplatin|,3,60,other_events,arm0,Bevacizumab and Satraplatin,2,30
Allergic_Reaction,General_disorders,NCT00502203,https://clinicaltrials.gov/show/NCT00502203,Mixed_Tumor_Mullerian,Carboplatin|Paclitaxel|,2,23,other_events,arm0,Paclitaxel + Carboplatin,2,23
Allergic_Reaction,Immune_system_disorders,NCT00506597,https://clinicaltrials.gov/show/NCT00506597,Leukemia,Erwinase,1,33,other_events,arm0,Erwinase,1,33
Allergic_reaction,Immune_system_disorders,NCT00509366,https://clinicaltrials.gov/show/NCT00509366,Non_Small_Cell_Lung_Cancer,Cisplatin_&_Gemcitabine|Cisplatin_&_Pemetrexed|Docetaxel_&_Gemcitabine|Pemetrexed_&_Gemcitabine|,2,33,other_events,arm2,Cisplatin Resistant (Pre-Amendment),1,17
Allergic_reaction,Immune_system_disorders,NCT00509366,https://clinicaltrials.gov/show/NCT00509366,Non_Small_Cell_Lung_Cancer,Cisplatin_&_Gemcitabine|Cisplatin_&_Pemetrexed|Docetaxel_&_Gemcitabine|Pemetrexed_&_Gemcitabine|,2,33,serious_events,arm0,Cisplatin Sensitive (Pre-Amendment),1,16
allergic_reaction,Immune_system_disorders,NCT00512096,https://clinicaltrials.gov/show/NCT00512096,Penile_Cancer,Ifosfamide|Paclitaxel_(Taxol)|Cisplatin|,1,23,serious_events,arm0,Cisplatin + Ifosfamide + Paclitaxel,1,23
Allergic_reaction,Immune_system_disorders,NCT00513604,https://clinicaltrials.gov/show/NCT00513604,Melanoma|Malignant_Melanoma|Melanoma_Experimental|Experimental_Melanomas|,aldesleukin|therapeutic_autologous_lymphocytes|Cyclophosphamide|Fludarabine_phosphate|Total_body_irradiation|,1,26,other_events,arm0,Cohort 1 - NMA TIL Aldesleukin,1,26
Allergic_reaction,Immune_system_disorders,NCT00516295,https://clinicaltrials.gov/show/NCT00516295,Ewing_Sarcoma_of_Bone|Extraosseous_Ewing_Sarcoma|Peripheral_Primitive_Neuroectodermal_Tumor|Recurrent_Ewing_Sarcoma/Peripheral_Primitive_Neuroectodermal_Tumor|,topotecan_hydrochloride|vincristine_sulfate|cyclophosphamide|bevacizumab|,1,6,other_events,arm0,Arm I (Feasibility Assessment of VTCB),1,6
Allergic_Reaction,Skin_and_subcutaneous_tissue_disorders,NCT00525876,https://clinicaltrials.gov/show/NCT00525876,Lymphoma,Cyclophosphamide|Fludarabine|Rituximab|Alemtuzumab|Allogeneic_Stem_Cell_Infusion|,1,16,serious_events,arm0,Matched Sibling Transplant,1,16
Allergic_reaction,Immune_system_disorders,NCT00537030,https://clinicaltrials.gov/show/NCT00537030,Adult_Acute_Lymphoblastic_Leukemia|Childhood_Acute_Lymphoblastic_Leukemia|,laboratory_biomarker_analysis|pharmacological_study|asparaginase|,3,55,other_events,arm0,Erwinia Asparaginase,3,55
Allergic_Reaction,Immune_system_disorders,NCT00541099,https://clinicaltrials.gov/show/NCT00541099,Lung_Cancer,bevacizumab|docetaxel|,1,8,other_events,arm0,Avastin & Docetaxel,1,8
Allergic_reaction,Immune_system_disorders,NCT00545948,https://clinicaltrials.gov/show/NCT00545948,Carcinoma_Non-Small-Cell_Lung,Vinorelbine_followed_by_Cisplatin|Pemetrexed_followed_by_Cisplatin|,1,8,other_events,arm0,Arm A-Vinorelbine,1,8
Allergic_Reaction,Immune_system_disorders,NCT00546156,https://clinicaltrials.gov/show/NCT00546156,Breast_Cancer,Doxorubicin|Cyclophosphamide|Paclitaxel|Bevacizumab|,10,104,other_events,arm0,All Study Participants,10,104
Allergic_reaction,Infections_and_infestations,NCT00547534,https://clinicaltrials.gov/show/NCT00547534,Non-Hodgkin's_Lymphoma,bortezomib|bendamustine|rituximab|,4,30,other_events,arm0,Lymphoma Subjects,4,30
Allergic_reaction,Immune_system_disorders,NCT00551759,https://clinicaltrials.gov/show/NCT00551759,Esophageal_Cancer,5-Fluorouracil|Oxaliplatin|Cetuximab|Docetaxel|Surgery|Radiotherapy|,1,22,serious_events,arm0,Neoadjuvant Therapy Surgery Adjuvant Therapy,1,22
Allergic_reaction,Immune_system_disorders,NCT00558636,https://clinicaltrials.gov/show/NCT00558636,Carcinoma_Non-Small-Cell_Lung,Sorafenib_+_Paclitaxel_+_Carboplatin|Placebo_+_Paclitaxel_+_Carboplatin|,9,135,serious_events,arm1,Placebo + Paclitaxel + Carboplatin,1,44
Allergic_reaction,Immune_system_disorders,NCT00558636,https://clinicaltrials.gov/show/NCT00558636,Carcinoma_Non-Small-Cell_Lung,Sorafenib_+_Paclitaxel_+_Carboplatin|Placebo_+_Paclitaxel_+_Carboplatin|,9,135,other_events,arm1,Placebo + Paclitaxel + Carboplatin,2,44
Allergic_reaction,Immune_system_disorders,NCT00558636,https://clinicaltrials.gov/show/NCT00558636,Carcinoma_Non-Small-Cell_Lung,Sorafenib_+_Paclitaxel_+_Carboplatin|Placebo_+_Paclitaxel_+_Carboplatin|,9,135,other_events,arm0,Sorafenib + Paclitaxel + Carboplatin,6,47
Allergic_reaction,Immune_system_disorders,NCT00586495,https://clinicaltrials.gov/show/NCT00586495,Carcinoma_Renal_Cell,Sorafenib_(Nexavar_BAY43-9006),6,95,other_events,arm0,Sorafenib (Nexavar BAY43-9006),6,95
Allergic_reaction,Immune_system_disorders,NCT00588809,https://clinicaltrials.gov/show/NCT00588809,Adult_Acute_Myeloid_Leukemia_With_t(15;17)(q22;q12)|Adult_Acute_Promyelocytic_Leukemia_(M3)|Myelodysplastic_Syndromes|Myelodysplastic/Myeloproliferative_Neoplasms|Recurrent_Adult_Acute_Myeloid_Leukemia|Secondary_Acute_Myeloid_Leukemia|,selumetinib,5,47,other_events,arm0,Selumetinib,5,47
Allergic_reaction,Immune_system_disorders,NCT00589290,https://clinicaltrials.gov/show/NCT00589290,Thymoma|Thymic_Carcinoma|,Belinostat_(PDX101),8,41,other_events,arm0,Belinostat Treatment,8,41
Allergic_Reaction,Immune_system_disorders,NCT00591734,https://clinicaltrials.gov/show/NCT00591734,Metastatic_Melanoma,Bevacizumab|Everolimus|,4,57,other_events,arm0,Intervention,4,57
allergic_reaction,Immune_system_disorders,NCT00593827,https://clinicaltrials.gov/show/NCT00593827,Metastatic_Breast_Cancer,Ixabepilone|Ixabepilone|,11,171,other_events,arm1,Ixabepilone 40 mg/m^2,6,89
allergic_reaction,Immune_system_disorders,NCT00593827,https://clinicaltrials.gov/show/NCT00593827,Metastatic_Breast_Cancer,Ixabepilone|Ixabepilone|,11,171,other_events,arm0,Ixabepilone 16 mg/m^2,5,82
Allergic_reaction,Immune_system_disorders,NCT00613080,https://clinicaltrials.gov/show/NCT00613080,Colorectal_Cancer,capecitabine|oxaliplatin|resection|radiation_therapy|FOLFOX|,5,68,other_events,arm0,IMRT + Chemotherapy  Resection Postoperative Chemotherapy,5,68
Allergic_reaction,Immune_system_disorders,NCT00616967,https://clinicaltrials.gov/show/NCT00616967,Breast_Cancer,carboplatin|paclitaxel_albumin-stabilized_nanoparticle_formulation|vorinostat|placebo|,11,62,other_events,arm2,Arm II,1,31
Allergic_reaction,Immune_system_disorders,NCT00616967,https://clinicaltrials.gov/show/NCT00616967,Breast_Cancer,carboplatin|paclitaxel_albumin-stabilized_nanoparticle_formulation|vorinostat|placebo|,11,62,other_events,arm1,Arm I,10,31
Allergic_reaction,Immune_system_disorders,NCT00618982,https://clinicaltrials.gov/show/NCT00618982,Carcinoma_Renal_Cell,Sorafenib_(Nexavar_BAY43-9006),1,83,serious_events,arm0,Sorafenib (Nexavar BAY43-9006),1,83
Allergic_reaction,Immune_system_disorders,NCT00621049,https://clinicaltrials.gov/show/NCT00621049,Non-Small_Cell_Lung_Cancer,Docetaxel/Carboplatin/Bevacizumab/Erlotinib|Docetaxel/Carboplatin|,6,112,other_events,arm0,Docetaxel/Carboplatin/Bevacizumab/Erlotinib,4,55
Allergic_reaction,Immune_system_disorders,NCT00621049,https://clinicaltrials.gov/show/NCT00621049,Non-Small_Cell_Lung_Cancer,Docetaxel/Carboplatin/Bevacizumab/Erlotinib|Docetaxel/Carboplatin|,6,112,other_events,arm1,Docetaxel and Carboplatin,2,57
Allergic_reaction,Immune_system_disorders,NCT00626821,https://clinicaltrials.gov/show/NCT00626821,Stoma,SenSura,1,3017,other_events,arm0,SenSura,1,3017
Allergic_reaction,Immune_system_disorders,NCT00627497,https://clinicaltrials.gov/show/NCT00627497,Degenerative_Lumbar_Spinal_Stenosis,Single-Level_Posterior_Decompression|DIAM_Spinal_Stabilization|DIAM_Spinal_Stabilization|Fusion|,1,12,other_events,arm1,Single-Level Posterior Decompression,1,12
Allergic_reaction,Immune_system_disorders,NCT00636441,https://clinicaltrials.gov/show/NCT00636441,Early-Stage_Breast_Cancer,Doxorubicin/Cyclophosphamide_(AC)_or_Docetaxel/Cyclophosphamide_(TC),7,33,other_events,arm5,Non-guided TC,2,7
Allergic_reaction,Immune_system_disorders,NCT00636441,https://clinicaltrials.gov/show/NCT00636441,Early-Stage_Breast_Cancer,Doxorubicin/Cyclophosphamide_(AC)_or_Docetaxel/Cyclophosphamide_(TC),7,33,serious_events,arm5,Non-guided TC,1,7
Allergic_reaction,Immune_system_disorders,NCT00636441,https://clinicaltrials.gov/show/NCT00636441,Early-Stage_Breast_Cancer,Doxorubicin/Cyclophosphamide_(AC)_or_Docetaxel/Cyclophosphamide_(TC),7,33,other_events,arm3,Guided TC Non-Sensitive,1,6
Allergic_reaction,Immune_system_disorders,NCT00636441,https://clinicaltrials.gov/show/NCT00636441,Early-Stage_Breast_Cancer,Doxorubicin/Cyclophosphamide_(AC)_or_Docetaxel/Cyclophosphamide_(TC),7,33,other_events,arm1,Guided TC Sensitive,2,7
Allergic_reaction,Immune_system_disorders,NCT00636441,https://clinicaltrials.gov/show/NCT00636441,Early-Stage_Breast_Cancer,Doxorubicin/Cyclophosphamide_(AC)_or_Docetaxel/Cyclophosphamide_(TC),7,33,other_events,arm2,Guided AC Non-sensitive,1,6
Allergic_reaction,Immune_system_disorders,NCT00637247,https://clinicaltrials.gov/show/NCT00637247,Pancreatic_Neoplasms,imexon_in_combination_with_gemcitabine|imexon_placebo_+_gemcitabine|,1,67,serious_events,arm0,Amplimexon (Imexon) + Gemcitabine,1,67
Allergic_reaction,Immune_system_disorders,NCT00643097,https://clinicaltrials.gov/show/NCT00643097,Malignant_Neoplasms_of_Brain,PEP-3_vaccine|sargramostim|Temozolomide|,1,18,serious_events,arm0,Arm I (ACTIVATE),1,18
Allergic_reaction,Immune_system_disorders,NCT00645333,https://clinicaltrials.gov/show/NCT00645333,Metastatic_Breast_Cancer,MK-0752_Docetaxel_Pegfilgrastim,4,30,other_events,arm0,MK-0752,4,30
Allergic_Reaction,Immune_system_disorders,NCT00654953,https://clinicaltrials.gov/show/NCT00654953,Cocaine_Dependence|Depressive_Symptoms|,sertraline|Placebo|gabapentin|,1,30,serious_events,arm2,Active Group: Sertraline Plus Gabapentin,1,30
Allergic_reaction,Immune_system_disorders,NCT00658697,https://clinicaltrials.gov/show/NCT00658697,Prostate_Cancer,Docetaxel|Bevacizumab|ADT|Bicalutamide|,9,82,other_events,arm0,Docetaxel Bevacizumab and ADT,8,41
Allergic_reaction,Immune_system_disorders,NCT00658697,https://clinicaltrials.gov/show/NCT00658697,Prostate_Cancer,Docetaxel|Bevacizumab|ADT|Bicalutamide|,9,82,serious_events,arm0,Docetaxel Bevacizumab and ADT,1,41
Allergic_reaction,Immune_system_disorders,NCT00660010,https://clinicaltrials.gov/show/NCT00660010,Puberty_Precocious,Lupron_(leuprolide_acetate),6,55,other_events,arm0,Leuprolide Acetate 1 Month Depot,6,55
Allergic_Reaction,Immune_system_disorders,NCT00661453,https://clinicaltrials.gov/show/NCT00661453,Spinal_Muscular_Atrophy_Type_I,Valproic_Acid_and_Levocarnitine,1,38,other_events,arm0,SMA Type 1,1,38
Allergic_Reaction,Immune_system_disorders,NCT00664326,https://clinicaltrials.gov/show/NCT00664326,Carcinoma_Renal_Cell,Regorafenib_(Stivarga_BAY73-4506),4,49,other_events,arm0,Regorafenib (Stivarga BAY73-4506),4,49
