Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
HYPERSENSITIVITY,Immune_system_disorders,NCT00526474,https://clinicaltrials.gov/show/NCT00526474,Atherosclerosis|Ischemia|Myocardial_Infarction|Cerebrovascular_Accident|Peripheral_Arterial_Disease|,Vorapaxar|Placebo|,7,26352,serious_events,arm0,Placebo,6,13166
HYPERSENSITIVITY,Immune_system_disorders,NCT00527735,https://clinicaltrials.gov/show/NCT00527735,Lung_Cancer|Small_Cell_Lung_Cancer|Carcinoma_Non-Small-Cell_Lung|,Ipilimumab|Placebo|Paclitaxel|Carboplatin|,3,203,serious_events,arm1,Placebo/Ipilimumab+ Paclitaxel/Carboplatin (Sequential) NSCLC,1,67
HYPERSENSITIVITY,Immune_system_disorders,NCT00527735,https://clinicaltrials.gov/show/NCT00527735,Lung_Cancer|Small_Cell_Lung_Cancer|Carcinoma_Non-Small-Cell_Lung|,Ipilimumab|Placebo|Paclitaxel|Carboplatin|,3,203,serious_events,arm2,Placebo + Paclitaxel/Carboplatin NSCLC,1,65
HYPERSENSITIVITY,Immune_system_disorders,NCT00527735,https://clinicaltrials.gov/show/NCT00527735,Lung_Cancer|Small_Cell_Lung_Cancer|Carcinoma_Non-Small-Cell_Lung|,Ipilimumab|Placebo|Paclitaxel|Carboplatin|,3,203,serious_events,arm0,Ipilimubab+Paclitaxel/Carboplatin (Concurrent) NSCLC,1,71
HYPERSENSITIVITY,Immune_system_disorders,NCT00527943,https://clinicaltrials.gov/show/NCT00527943,Atherosclerosis|Myocardial_Ischemia|Myocardial_Infarction|,Vorapaxar|Placebo|,4,12887,serious_events,arm1,Vorapaxar,3,6446
HYPERSENSITIVITY,Immune_system_disorders,NCT00527943,https://clinicaltrials.gov/show/NCT00527943,Atherosclerosis|Myocardial_Ischemia|Myocardial_Infarction|,Vorapaxar|Placebo|,4,12887,serious_events,arm0,Placebo,1,6441
Hypersensitivity,Immune_system_disorders,NCT00528567,https://clinicaltrials.gov/show/NCT00528567,Breast_Cancer,Bevacizumab|Standard_adjuvant_chemotherapy|,1,1271,serious_events,arm1,Chemotherapy (0-18 Months),1,1271
Hypersensitivity,Immune_system_disorders,NCT00529659,https://clinicaltrials.gov/show/NCT00529659,Sarcopenia,Comparator:_MK-0773|Comparator:_Placebo|,1,81,other_events,arm0,MK-0773,1,81
Hypersensitivity,Immune_system_disorders,NCT00531960,https://clinicaltrials.gov/show/NCT00531960,Non-Small_Cell_Lung_Cancer,Erlotinib|Bevacizumab|Standard_platinum-based_chemotherapy|,1,60,other_events,arm0,Bevacizumab + Chemotherapy,1,60
Hypersensitivity,Immune_system_disorders,NCT00532883,https://clinicaltrials.gov/show/NCT00532883,Hemoglobin_SC_Disease,Hydroxyurea|Magnesium_Pidolate|Placebo_Pills_and_Placebo_Liquid|,2,22,other_events,arm0,Hydroxyurea/Magnesium Pidolate,1,11
Hypersensitivity,Immune_system_disorders,NCT00532883,https://clinicaltrials.gov/show/NCT00532883,Hemoglobin_SC_Disease,Hydroxyurea|Magnesium_Pidolate|Placebo_Pills_and_Placebo_Liquid|,2,22,other_events,arm3,Placebo/Placebo,1,11
Hypersensitivity,Immune_system_disorders,NCT00534417,https://clinicaltrials.gov/show/NCT00534417,Metastatic_Breast_Cancer,capecitabine|fulvestrant|,1,41,other_events,arm0,Treatment Group: Capecitabine/Fulvestrant,1,41
Hypersensitivity,Immune_system_disorders,NCT00534833,https://clinicaltrials.gov/show/NCT00534833,Diphtheria|Tetanus|Pertussis|Hepatitis_B|Haemophilus_Influenzae_Type_b|,DTaP-HB-PRP~T_vaccine|Tritanrix-HepB/Hib‰ã¢|Oral_Polio_Vaccine|,1,182,serious_events,arm0,Group 1: DTaP-Hep B-PRP~T + OPV,1,182
Hypersensitivity,Immune_system_disorders,NCT00535145,https://clinicaltrials.gov/show/NCT00535145,Schizophrenia|Schizoaffective_Disorder|Psychotic_Disorders|,Treatment_as_usual_(TAU)_Paliperidone_ER,1,84,other_events,arm1,Paliperidone ER Phase,1,84
Hypersensitivity,Immune_system_disorders,NCT00537394,https://clinicaltrials.gov/show/NCT00537394,HIV_Infections,Enfuvirtide|Raltegravir|Darunavir|Tipranavir|Etravirine|Maraviroc|,2,177,serious_events,arm1,Omit NRTIs (Randomized) to Individualized Regimen (cPSS > 2.0),2,177
Hypersensitivity,Immune_system_disorders,NCT00537511,https://clinicaltrials.gov/show/NCT00537511,Carcinoma_Small_Cell,Pomalidomide|Cisplatin|Etoposide|,4,32,other_events,arm4,Pomalidomide (Overall),2,22
Hypersensitivity,Immune_system_disorders,NCT00537511,https://clinicaltrials.gov/show/NCT00537511,Carcinoma_Small_Cell,Pomalidomide|Cisplatin|Etoposide|,4,32,other_events,arm0,Pomalidomide 1 mg,1,6
Hypersensitivity,Immune_system_disorders,NCT00537511,https://clinicaltrials.gov/show/NCT00537511,Carcinoma_Small_Cell,Pomalidomide|Cisplatin|Etoposide|,4,32,other_events,arm1,Pomalidomide 3 mg,1,4
Hypersensitivity,Immune_system_disorders,NCT00540228,https://clinicaltrials.gov/show/NCT00540228,Influenza|Influenza_Vaccines|,Influenza_Vaccine_GSK1247446A_-_4_different_formulations|Fluarix‰ã¢|,1,200,serious_events,arm0,GSK1247446A 1 Group,1,200
Hypersensitivity,Immune_system_disorders,NCT00541658,https://clinicaltrials.gov/show/NCT00541658,Postmenopausal_Osteoporosis,risedronate|risedronate|risedronate|,9,922,other_events,arm2,35 mg Before Breakfast,4,308
Hypersensitivity,Immune_system_disorders,NCT00541658,https://clinicaltrials.gov/show/NCT00541658,Postmenopausal_Osteoporosis,risedronate|risedronate|risedronate|,9,922,other_events,arm1,35 mg After Breakfast,2,307
Hypersensitivity,Immune_system_disorders,NCT00541658,https://clinicaltrials.gov/show/NCT00541658,Postmenopausal_Osteoporosis,risedronate|risedronate|risedronate|,9,922,other_events,arm0,5 mg Before Breakfast,3,307
Hypersensitivity,Immune_system_disorders,NCT00543543,https://clinicaltrials.gov/show/NCT00543543,Cervical_Cancer|Vulvar_Cancer|Vaginal_Cancer|Genital_Warts|Human_Papillomavirus_Infection|,Comparator:_GARDASIL|Experimental:_V503|,1,7071,serious_events,arm1,Mid-dose V503,1,7071
Hypersensitivity,Immune_system_disorders,NCT00544557,https://clinicaltrials.gov/show/NCT00544557,Ankylosing_Spondylitis,Etanercept,4,1685,other_events,arm0,Etanercept,4,1685
Hypersensitivity,Immune_system_disorders,NCT00545402,https://clinicaltrials.gov/show/NCT00545402,Liver_Transplantation,Mycophenolate_mofetil_adjusted_dose|Tacrolimus|Corticosteroids_IV|Mycophenolate_mofetil_Standard_dose|Corticosteroids_PO|,1,92,other_events,arm1,Fixed-Dose MMF + Tacrolimus + CS,1,92
Hypersensitivity,Immune_system_disorders,NCT00546000,https://clinicaltrials.gov/show/NCT00546000,Atopic_Dermatitis,Fluticasone_propionate_0.05_PERCENT_lotion,2,56,other_events,arm0,Experimental,2,56
Hypersensitivity,Immune_system_disorders,NCT00546351,https://clinicaltrials.gov/show/NCT00546351,Painful_Diabetic_Neuropathy,Lacosamide,1,621,serious_events,arm0,Lacosamide,1,621
HYPERSENSITIVITY,Immune_system_disorders,NCT00546364,https://clinicaltrials.gov/show/NCT00546364,Breast_Neoplasms,Ixabepilone_40_mg/m^2_+_Capecitabine_1000_mg/m^2|Ixabepilone_32_mg/m^2_+_Capecitabine_1000_mg/m^2|Docetaxel_75_mg/m^2_+_Capecitabine_1000_mg/m^2|,2,20,other_events,arm0,Docetaxel,2,20
Hypersensitivity,Immune_system_disorders,NCT00546754,https://clinicaltrials.gov/show/NCT00546754,Hypertension,losartan_potassium_(+)_hydrochlorothiazide|Comparator:_Valsartan_(+)_Hydrochlorothiazide|,2,383,other_events,arm1,Valsartan 80 mg/HCTZ 12.5 mg,2,383
HYPERSENSITIVITY,Immune_system_disorders,NCT00548548,https://clinicaltrials.gov/show/NCT00548548,Adenocarcinoma,Bevacizumab|Capecitabine|Cisplatin|Placebo|5-fluorouracil|,1,381,serious_events,arm1,Placebo,1,381
Hypersensitivity,Immune_system_disorders,NCT00549198,https://clinicaltrials.gov/show/NCT00549198,Infection_Human_Immunodeficiency_Virus_I|HIV_Infection|,Abacavir/lamivudine_and_efavirenz|Tenofovir/Emtricitabine_and_efavirenz|,3,192,serious_events,arm0,ABC/3TC FDC,3,192
Hypersensitivity,Immune_system_disorders,NCT00549757,https://clinicaltrials.gov/show/NCT00549757,Type_2_Diabetes_Mellitus|Cardiovascular_Disease|,Aliskiren|Placebo|,3,4285,serious_events,arm1,Core-phase: Placebo,3,4285
HYPERSENSITIVITY,Immune_system_disorders,NCT00550771,https://clinicaltrials.gov/show/NCT00550771,Breast_Neoplasm,doxorubicin_cyclophosphamide_paclitaxel_trastuzumab|PLD_cyclophosphamide_trastuzumab_paclitaxel|,12,179,other_events,arm1,Doxorubicin Based Regimen,3,59
HYPERSENSITIVITY,Immune_system_disorders,NCT00550771,https://clinicaltrials.gov/show/NCT00550771,Breast_Neoplasm,doxorubicin_cyclophosphamide_paclitaxel_trastuzumab|PLD_cyclophosphamide_trastuzumab_paclitaxel|,12,179,other_events,arm0,PLD Based Regimen,9,120
Hypersensitivity,Immune_system_disorders,NCT00551031,https://clinicaltrials.gov/show/NCT00551031,Influenza|Myxovirus_Infection|,Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|,1,635,serious_events,arm1,Influenza Virus Vaccine Formulation 2,1,635
Hypersensitivity,Immune_system_disorders,NCT00553501,https://clinicaltrials.gov/show/NCT00553501,Lymphoma,epratuzumab|rituximab|,3,118,serious_events,arm0,Epratuzumab Plus Rituximab,1,59
Hypersensitivity,Immune_system_disorders,NCT00553501,https://clinicaltrials.gov/show/NCT00553501,Lymphoma,epratuzumab|rituximab|,3,118,other_events,arm0,Epratuzumab Plus Rituximab,2,59
Hypersensitivity,Immune_system_disorders,NCT00553631,https://clinicaltrials.gov/show/NCT00553631,Gaucher_Disease_Type_1,velaglucerase_alfa|imiglucerase|,2,17,other_events,arm0,Gene-Activated Human Glucocerebrosidase (GA-GCB),2,17
Hypersensitivity,Immune_system_disorders,NCT00553644,https://clinicaltrials.gov/show/NCT00553644,Recurrent_Mantle_Cell_Lymphoma,Bortezomib|Laboratory_Biomarker_Analysis|Lenalidomide|,1,53,other_events,arm0,Treatment (Antiangiogenesis Therapy Enzyme Inhibitor Therapy),1,53
hypersensitivity,Immune_system_disorders,NCT00554216,https://clinicaltrials.gov/show/NCT00554216,Obesity,VI-0521|VI-0521|Placebo_matched_phentermine/topiramate|,1,511,serious_events,arm2,VI-0521 Top,1,511
Hypersensitivity,Immune_system_disorders,NCT00555061,https://clinicaltrials.gov/show/NCT00555061,Skin_Infections_Bacterial,Retapamulin_Ointment_1_PERCENT,1,86,other_events,arm0,Retapamulin Ointment 1%,1,86
Hypersensitivity,Immune_system_disorders,NCT00555620,https://clinicaltrials.gov/show/NCT00555620,Stomach_Neoplasms,capecitabine|oxaliplatin|sunitinib_malate|capecitabine|cisplatin|sunitinib_malate|,2,23,other_events,arm3,SU 37.5 mg OXA 110 mg/m^2 CAP 1600 mg/m^2,2,23
Hypersensitivity,Immune_system_disorders,NCT00555906,https://clinicaltrials.gov/show/NCT00555906,Multiple_Myeloma,Bortezomib|Dexamethasone|PD_0332991|,1,30,serious_events,arm4,Palbociclib 100mg+Bortezomib+Dexamethasone(Phase2:ScheduleB),1,30
Hypersensitivity,Immune_system_disorders,NCT00556426,https://clinicaltrials.gov/show/NCT00556426,Pulmonary_Embolism|Venous_Thromboembolic_Disease|,Bard_Recovery_G2_Filter_System,1,100,other_events,arm0,All Patients Receiving the Filter,1,100
Hypersensitivity,General_disorders,NCT00556452,https://clinicaltrials.gov/show/NCT00556452,Leukemia|Hodgkin_Lymphoma|Non-Hodgkin_Lymphoma|Multiple_Myeloma|Myelodysplastic_Syndrome|,Clofarabine/Busulfan_x_4|Peripheral_blood_stem_cell_transplant|Total_Lymphoid_Irradiation|,1,46,other_events,arm0,Clo/Bu4,1,46
Hypersensitivity,Immune_system_disorders,NCT00557856,https://clinicaltrials.gov/show/NCT00557856,Advanced_Solid_Tumors,PF-03446962,1,68,serious_events,arm0,PF-03446962,1,68
Hypersensitivity,Immune_system_disorders,NCT00558896,https://clinicaltrials.gov/show/NCT00558896,Multiple_Myeloma_and_Plasma_Cell_Neoplasm,dexamethasone|pomalidomide|,1,60,other_events,arm4,Relapsed Myeloma (< 4 Prior Regimens): High Dose,1,60
Hypersensitivity,Immune_system_disorders,NCT00560235,https://clinicaltrials.gov/show/NCT00560235,Ewing's_Sarcoma_Family_of_Tumors,CP-751871,3,128,other_events,arm2,Figitumumab 30 mg/kg Dose Extension (Phase 1B),2,21
Hypersensitivity,Immune_system_disorders,NCT00560235,https://clinicaltrials.gov/show/NCT00560235,Ewing's_Sarcoma_Family_of_Tumors,CP-751871,3,128,other_events,arm6,Figitumumab 30mg/kg (Phase 2),1,107
Hypersensitivity,Immune_system_disorders,NCT00560573,https://clinicaltrials.gov/show/NCT00560573,Carcinoma_Non-Small-Cell_Lung,CP-751871|Cisplatin|Gemcitabine|Pemetrexed|,1,6,other_events,arm0,Figitumumab 6 mg/kg,1,6
Hypersensitivity,Immune_system_disorders,NCT00561470,https://clinicaltrials.gov/show/NCT00561470,Colorectal_Neoplasms|Neoplasm_Metastasis|,Placebo|Aflibercept_(ziv-aflibercept_AVE0005_VEGF_trap_ZALTRAPå¨)|FOLFIRI_(Irinotecan_5-Fluorouracil_and_Leucovorin)|FOLFIRI_(Irinotecan_5-Fluorouracil_and_Leucovorin)|,2,605,serious_events,arm0,Placebo/FOLFIRI,2,605
Hypersensitivity,Immune_system_disorders,NCT00561925,https://clinicaltrials.gov/show/NCT00561925,HIV_Infections,nevirapine_IR|nevirapine_XR|,1,1068,serious_events,arm0,NVP IR 200mg QD,1,1068
Hypersensitivity,Immune_system_disorders,NCT00562094,https://clinicaltrials.gov/show/NCT00562094,Erosive_Gastroesophageal_Reflux_Disease|Non-Erosive_Reflux_Disease|,Pantoprazole,1,8616,other_events,arm0,Pantoprazole,1,8616
Hypersensitivity,Immune_system_disorders,NCT00562328,https://clinicaltrials.gov/show/NCT00562328,Leukemia,Alemtuzumab|Rituximab|Sargramostim|,1,33,other_events,arm0,Alemtuzumab + Rituximab + GM-CSF,1,33
HYPERSENSITIVITY,Immune_system_disorders,NCT00565448,https://clinicaltrials.gov/show/NCT00565448,Nasopharyngeal_Neoplasms|Carcinoma|,docetaxel|cisplatin|5-fluorouracil|,5,100,other_events,arm1,Docetaxel /Cisplatin/5-FU,4,50
HYPERSENSITIVITY,Immune_system_disorders,NCT00565448,https://clinicaltrials.gov/show/NCT00565448,Nasopharyngeal_Neoplasms|Carcinoma|,docetaxel|cisplatin|5-fluorouracil|,5,100,serious_events,arm1,Docetaxel /Cisplatin/5-FU,1,50
Hypersensitivity,Immune_system_disorders,NCT00567190,https://clinicaltrials.gov/show/NCT00567190,Metastatic_Breast_Cancer,Pertuzumab|Placebo|Trastuzumab|Docetaxel|,47,1211,other_events,arm0,Pertuzumab + Trastuzumab + Docetaxel,24,407
Hypersensitivity,Immune_system_disorders,NCT00567190,https://clinicaltrials.gov/show/NCT00567190,Metastatic_Breast_Cancer,Pertuzumab|Placebo|Trastuzumab|Docetaxel|,47,1211,other_events,arm1,Placebo + Trastuzumab + Docetaxel,20,397
Hypersensitivity,Immune_system_disorders,NCT00567190,https://clinicaltrials.gov/show/NCT00567190,Metastatic_Breast_Cancer,Pertuzumab|Placebo|Trastuzumab|Docetaxel|,47,1211,serious_events,arm0,Pertuzumab + Trastuzumab + Docetaxel,3,407
Hypersensitivity,Immune_system_disorders,NCT00570713,https://clinicaltrials.gov/show/NCT00570713,Pancreatic_Cancer,MORAb-009|Placebo|Gemcitabine|,1,73,serious_events,arm0,MORAb-009 Plus Gemcitabine (‰Û÷MORAb-009‰Ûª),1,73
Hypersensitivity,Immune_system_disorders,NCT00571649,https://clinicaltrials.gov/show/NCT00571649,Venous_Thromboembolism,Rivaroxaban_(Xarelto_BAY59-7939)|Enoxaparin|Rivaroxaban_placebo|Enoxaparin_placebo|,2,4001,serious_events,arm1,Enoxaparin,2,4001
Hypersensitivity,Immune_system_disorders,NCT00575588,https://clinicaltrials.gov/show/NCT00575588,Type_2_Diabetes,Metformin|Sulphonylurea|Saxagliptin|,2,858,serious_events,arm1,Glipizide + Metformin,1,430
Hypersensitivity,Immune_system_disorders,NCT00575588,https://clinicaltrials.gov/show/NCT00575588,Type_2_Diabetes,Metformin|Sulphonylurea|Saxagliptin|,2,858,serious_events,arm0,Saxagliptin + Metformin,1,428
Hypersensitivity,Immune_system_disorders,NCT00576901,https://clinicaltrials.gov/show/NCT00576901,Breast_Cancer,bevacizumab_[Avastin]|Docetaxel|Xeloda|,2,23,other_events,arm0,Bevacizumab+Docetaxel+Capecitabine,2,23
Hypersensitivity,Immune_system_disorders,NCT00577031,https://clinicaltrials.gov/show/NCT00577031,Colorectal_Cancer,bevacizumab_[Avastin]|Oxaliplatin|Xeloda|,7,394,other_events,arm0,Bevacizumab+Oxaliplatin+Capecitabine/Bevacizumab,4,197
Hypersensitivity,Immune_system_disorders,NCT00577031,https://clinicaltrials.gov/show/NCT00577031,Colorectal_Cancer,bevacizumab_[Avastin]|Oxaliplatin|Xeloda|,7,394,serious_events,arm0,Bevacizumab+Oxaliplatin+Capecitabine/Bevacizumab,3,197
Hypersensitivity,Immune_system_disorders,NCT00579501,https://clinicaltrials.gov/show/NCT00579501,LiposarcomaMyxoid,Trabectedin|Dexamethasone|,1,29,other_events,arm0,Trabectedin,1,29
Hypersensitivity,Immune_system_disorders,NCT00587990,https://clinicaltrials.gov/show/NCT00587990,Stem_Cell_Transplantation|Ventricular_Dysfunction_Left|,Lower_dose_mesenchymal_stem_cell_(MSC)_injection|Placebo|Higher_dose_MSC_injection|,1,3,serious_events,arm2,(3) Placebo Injection,1,3
Hypersensitivity,Immune_system_disorders,NCT00589563,https://clinicaltrials.gov/show/NCT00589563,Chronic_Myeloproliferative_Disorders|Graft_Versus_Host_Disease|Infection|Leukemia|Lymphoma|Multiple_Myeloma_and_Plasma_Cell_Neoplasm|Myelodysplastic_Syndromes|Myelodysplastic/Myeloproliferative_Neoplasms|Precancerous_Condition|Secondary_Myelofibrosis|Small_Intestine_Cancer|,anti-thymocyte_globulin|cyclophosphamide|etoposide|fludarabine_phosphate|melphalan|methotrexate|sirolimus|tacrolimus|allogeneic_hematopoietic_stem_cell_transplantation|hematopoietic_stem_cell_transplantation|nonmyeloablative_allogeneic_hematopoietic_stem_cell_transplantation|peripheral_blood_stem_cell_transplantation|total-body_irradiation|,3,31,other_events,arm0,All Patients,3,31
Hypersensitivity,Immune_system_disorders,NCT00589693,https://clinicaltrials.gov/show/NCT00589693,Ventilator-Associated_Pneumonia,Doripenem|Imipenem-Cilastatin|Placebo|,1,115,serious_events,arm0,Doripenem,1,115
Hypersensitivity,Immune_system_disorders,NCT00589979,https://clinicaltrials.gov/show/NCT00589979,Osteoarthritis_of_the_Knee,Lidoderm_(Lidocaine_5_PERCENT_Patch)|Placebo_Patch|,1,91,other_events,arm2,Double-Blind Active Treatment Period With Placebo,1,91
Hypersensitivity,Immune_system_disorders,NCT00594204,https://clinicaltrials.gov/show/NCT00594204,Smoking_Cessation,varenicline_tartrate_(CP-526_555-18)|Placebo|,1,390,serious_events,arm0,Varenicline,1,390
Hypersensitivity,Immune_system_disorders,NCT00594568,https://clinicaltrials.gov/show/NCT00594568,Alzheimer's_Disease,LY450139|Placebo|,1,507,serious_events,arm1,100 mg LY450139 - NT,1,507
Hypersensitivity,Immune_system_disorders,NCT00600756,https://clinicaltrials.gov/show/NCT00600756,Schizophrenic_Disorders,Quetiapine_XR|Risperidone|,1,402,serious_events,arm1,Risperidone,1,402
Hypersensitivity,Immune_system_disorders,NCT00602836,https://clinicaltrials.gov/show/NCT00602836,Leukemia|Lymphoma|,Rituximab|Cyclophosphamide|Lenalidomide|Pentostatin|,3,44,other_events,arm0,PCR-Lenalidomide,3,44
Hypersensitivity,Immune_system_disorders,NCT00603291,https://clinicaltrials.gov/show/NCT00603291,Obesity,Lorcaserin_10_mg_QD|Lorcaserin_10_mg_BID|Matching_Placebo|,1,252,serious_events,arm2,Matching Placebo,1,252
Hypersensitivity,Immune_system_disorders,NCT00603538,https://clinicaltrials.gov/show/NCT00603538,Carcinoma_Non-Small-Cell_Lung,CP-751871_+_carboplatin_+_paclitaxel,1,7,serious_events,arm1,CP-751871 10 mg/kg in Combination With Chemotherapy Agents,1,7
Hypersensitivity,Immune_system_disorders,NCT00603525,https://clinicaltrials.gov/show/NCT00603525,Arthritis_Rheumatoid,Ofatumumab|Placebo|,5,296,other_events,arm1,Ofatumumab 700 mg: DB and OL Periods,3,148
Hypersensitivity,Immune_system_disorders,NCT00603525,https://clinicaltrials.gov/show/NCT00603525,Arthritis_Rheumatoid,Ofatumumab|Placebo|,5,296,serious_events,arm1,Ofatumumab 700 mg: DB and OL Periods,2,148
Hypersensitivity,Immune_system_disorders,NCT00607048,https://clinicaltrials.gov/show/NCT00607048,Neoplasms,Paclitaxel_+_Carboplatin_+_CP-870893|Paclitaxel_+_Carboplatin_+_CP-870893|,2,12,serious_events,arm4,Schedule B - CP-870893 0.2 mg/kg (Escalation Cohort),1,6
Hypersensitivity,Immune_system_disorders,NCT00607048,https://clinicaltrials.gov/show/NCT00607048,Neoplasms,Paclitaxel_+_Carboplatin_+_CP-870893|Paclitaxel_+_Carboplatin_+_CP-870893|,2,12,other_events,arm4,Schedule B - CP-870893 0.2 mg/kg (Escalation Cohort),1,6
Hypersensitivity,Immune_system_disorders,NCT00609622,https://clinicaltrials.gov/show/NCT00609622,Colorectal_Neoplasms,sunitinib|mFOLFOX6|bevacizumab|mFOLFOX6|,7,189,other_events,arm1,Bevacizumab + mFOLFOX6,5,93
Hypersensitivity,Immune_system_disorders,NCT00609622,https://clinicaltrials.gov/show/NCT00609622,Colorectal_Neoplasms,sunitinib|mFOLFOX6|bevacizumab|mFOLFOX6|,7,189,other_events,arm0,Sunitinib + mFOLFOX6,2,96
Hypersensitivity,Immune_system_disorders,NCT00611455,https://clinicaltrials.gov/show/NCT00611455,Arthritis_Rheumatoid,ofatumumab|Placebo|,11,243,other_events,arm1,Ofatumumab 700 mg: DB and OL Periods,11,243
Hypersensitivity,Immune_system_disorders,NCT00615056,https://clinicaltrials.gov/show/NCT00615056,Colorectal_Neoplasms,Bevacizumab_(avastin)|FOLFIRI_(Irinotecan_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFIRI_(irinotecan_leucovorin_5-fluorouracil_[5FU])|Bevacizumab_(avastin)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|,7,122,other_events,arm1,Bevacizumab + FOLFIRI,1,51
Hypersensitivity,Immune_system_disorders,NCT00615056,https://clinicaltrials.gov/show/NCT00615056,Colorectal_Neoplasms,Bevacizumab_(avastin)|FOLFIRI_(Irinotecan_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFIRI_(irinotecan_leucovorin_5-fluorouracil_[5FU])|Bevacizumab_(avastin)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|,7,122,other_events,arm2,Axitinib + FOLFOX,5,36
Hypersensitivity,Immune_system_disorders,NCT00615056,https://clinicaltrials.gov/show/NCT00615056,Colorectal_Neoplasms,Bevacizumab_(avastin)|FOLFIRI_(Irinotecan_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFIRI_(irinotecan_leucovorin_5-fluorouracil_[5FU])|Bevacizumab_(avastin)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|,7,122,other_events,arm3,Bevacizumab + FOLFOX,1,35
hypersensitivity,Immune_system_disorders,NCT00615550,https://clinicaltrials.gov/show/NCT00615550,Preterm_Delivery|Short_Cervix|Short_Uterine_Cervical_Length|,progesterone|placebo|,1,224,serious_events,arm0,Placebo,1,224
Hypersensitivity,Psychiatric_disorders,NCT00616928,https://clinicaltrials.gov/show/NCT00616928,Influenza,Influenza_A_(H5N1)_Virus_Monovalent_Vaccine_Adjuvanted|Placebo|,1,371,serious_events,arm3,Placebo >64Y Group,1,371
Hypersensitivity,Immune_system_disorders,NCT00617084,https://clinicaltrials.gov/show/NCT00617084,Coronary_Artery_Disease,Medtronic_Endeavor_Resolute|Abbott_Xience_V|,3,1152,serious_events,arm1,2. XIENCE V - 12-13 Months,3,1152
Hypersensitivity,Immune_system_disorders,NCT00617773,https://clinicaltrials.gov/show/NCT00617773,Fallopian_Tube_Cancer|Ovarian_Cancer|Primary_Peritoneal_Cancer|,hu3S193,3,31,other_events,arm0,hu3S193,3,31
Hypersensitivity,Immune_system_disorders,NCT00617669,https://clinicaltrials.gov/show/NCT00617669,Prostate_Cancer,Docetaxel|ZD4054|Placebo|,2,1047,serious_events,arm0,ZD4054 + Docetaxel,1,522
Hypersensitivity,Immune_system_disorders,NCT00617669,https://clinicaltrials.gov/show/NCT00617669,Prostate_Cancer,Docetaxel|ZD4054|Placebo|,2,1047,serious_events,arm1,Placebo + Docetaxel,1,525
Hypersensitivity,Immune_system_disorders,NCT00621504,https://clinicaltrials.gov/show/NCT00621504,Bacterial_Pneumonia,Ceftaroline_fosamil_for_Injection|IV_Ceftriaxone|Placebo|Clarithromycin|,1,308,serious_events,arm1,IV Ceftriaxone,1,308
Hypersensitivity,Immune_system_disorders,NCT00622388,https://clinicaltrials.gov/show/NCT00622388,Lymphoma_Large-Cell_Diffuse,Ofatumumab,6,81,other_events,arm0,Ofatumumab,6,81
HYPERSENSITIVITY,Immune_system_disorders,NCT00622713,https://clinicaltrials.gov/show/NCT00622713,Alzheimer's_Disease,Rivastigmine_transdermal_patch,1,218,serious_events,arm0,Rivastigmine Transdermal Patch,1,218
Hypersensitivity,Immune_system_disorders,NCT00623727,https://clinicaltrials.gov/show/NCT00623727,Hemophilia_A,rFVIII-FS/pegylated_liposomes_(BAY79-4980)|rFVIII-FS/WFI_(BAY14-2222)|,1,67,serious_events,arm0,rFVIII-FS/Pegylated Liposomes (BAY79-4980) - Double Blind,1,67
Hypersensitivity,Immune_system_disorders,NCT00623766,https://clinicaltrials.gov/show/NCT00623766,Melanoma,Ipilimumab|Corticosteroid:_Betamethasone|Corticosteroid:_Dexamethasone|Corticosteroid:_Fludrocortisone|Corticosteroid:_Hydrocortisone|Corticosteroid:_Meprednisone|Corticosteroid:_Methylprednisolone|Corticosteroid:_Prednisolone|Corticosteroid:_Prednisone|Corticosteroid:_Triamcinolone|,1,21,serious_events,arm0,Ipilimumab 10 mg/kg IV in Corticosteroid-dependent Patients,1,21
Hypersensitivity,Immune_system_disorders,NCT00625183,https://clinicaltrials.gov/show/NCT00625183,Colorectal_Cancer,selenomethionine|capecitabine|oxaliplatin|laboratory_biomarker_analysis|pharmacological_study|adjuvant_therapy|neoadjuvant_therapy|therapeutic_conventional_surgery|radiation_therapy|,1,5,other_events,arm0,Capecitabine Oxaliplatin Selenomethionine and Radiation Ther,1,5
