Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Drug_hypersensitivity,Immune_system_disorders,NCT00488475,https://clinicaltrials.gov/show/NCT00488475,Rheumatoid_Arthritis,etanercept,3,9742,other_events,arm0,Etanercept,1,4871
Drug_hypersensitivity,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,22,139,other_events,arm6,Pemetrexed 500 + Carboplatin AUC 6 (Phase 2),17,66
Drug_hypersensitivity,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,22,139,other_events,arm5,Pemetrexed 900 + Carboplatin AUC 6 (Phase 1),1,3
Drug_hypersensitivity,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,22,139,serious_events,arm6,Pemetrexed 500 + Carboplatin AUC 6 (Phase 2),3,66
Drug_hypersensitivity,Immune_system_disorders,NCT00489359,https://clinicaltrials.gov/show/NCT00489359,Ovarian_Cancer|Primary_Peritoneal_Cancer|,Pemetrexed_-_Phase_1|Carboplatin_-_Phase_1|Pemetrexed_-_Phase_2|Carboplatin_-_Phase_2|,22,139,other_events,arm0,Pemetrexed 500 + Carboplatin AUC 5 (Phase 1),1,4
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00490646,https://clinicaltrials.gov/show/NCT00490646,Metastatic_Breast_Cancer,ixabepilone|docetaxel|trastuzumab|,2,24,other_events,arm0,Trastuzumab 2 mg/kg + Docetaxel 100 mg/m^2 IV,2,24
Drug_Hypersensitivity,Immune_system_disorders,NCT00490139,https://clinicaltrials.gov/show/NCT00490139,Neoplasms_Breast,Lapatinib|Trastuzumab|,3,4118,serious_events,arm2,Lapatinib,2,2057
Drug_Hypersensitivity,Immune_system_disorders,NCT00490139,https://clinicaltrials.gov/show/NCT00490139,Neoplasms_Breast,Lapatinib|Trastuzumab|,3,4118,serious_events,arm0,Lapatinib plusTrastuzumab,1,2061
Drug_hypersensitivity,Immune_system_disorders,NCT00491608,https://clinicaltrials.gov/show/NCT00491608,Spinal_Surgery|Vascular_Surgery|,rThrombin,1,209,serious_events,arm0,rThrombin 1000 IU/mL,1,209
Drug_Hypersensitivity,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,27,172,other_events,arm0,Cediranib 20 mg,6,58
Drug_Hypersensitivity,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,27,172,other_events,arm1,Cediranib 30 mg,9,56
Drug_Hypersensitivity,Immune_system_disorders,NCT00494221,https://clinicaltrials.gov/show/NCT00494221,Metastatic_Colorectal_Cancer,AZD2171|FOLFOX_(5-fluorouracil_Leucovorin_Oxaliplatin)|Placebo_Cediranib|,27,172,other_events,arm2,Placebo,12,58
Drug_hypersensitivity,Immune_system_disorders,NCT00494091,https://clinicaltrials.gov/show/NCT00494091,Advanced_Renal_Cell_Carcinoma,Temsirolimus_(CCI-779)|Temsirolimus_(CCI-779)|,2,76,other_events,arm1,Temsirolimus 25 mg,2,76
Drug_Hypersensitivity,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,12,104,other_events,arm0,Vandetanib 100 mg Plus FOLFOX,3,32
Drug_Hypersensitivity,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,12,104,other_events,arm1,Vandetanib 300 mg Plus FOLFOX,4,35
Drug_Hypersensitivity,Immune_system_disorders,NCT00500292,https://clinicaltrials.gov/show/NCT00500292,Colorectal|Cancer|,Vandetanib|FOLFOX_regimen=oxaliplatin_fluorouracil_&_folinic_acid|,12,104,other_events,arm2,Placebo Plus FOLFOX,5,37
Drug_hypersensitivity,Immune_system_disorders,NCT00500357,https://clinicaltrials.gov/show/NCT00500357,Vaccines_Pneumococcal_Conjugate_Vaccine,13-valent_Pneumococcal_Conjugate_Vaccine,1,105,other_events,arm0,13vPnC / 23vPS / 13vPnC (Vax 3 Follow-up Study),1,105
Drug_hypersensitivity,Immune_system_disorders,NCT00506441,https://clinicaltrials.gov/show/NCT00506441,Chronic_Kidney_Disease|Dialysis|Hyperphosphatemia|,MCI-196|Placebo|,1,245,other_events,arm0,MCI-196 (Open-label Period),1,245
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00509795,https://clinicaltrials.gov/show/NCT00509795,Macular_Degeneration,ranibizumab|aflibercept_injection_(VEGF_Trap-Eye_BAY86-5321)|aflibercept_injection_(VEGF_Trap-Eye_BAY86-5321)|aflibercept_injection_(VEGF_Trap-Eye_BAY86-5321)|,1,304,serious_events,arm0,Ranibizumab 0.5mg Q4,1,304
Drug_hypersensitivity,Immune_system_disorders,NCT00510068,https://clinicaltrials.gov/show/NCT00510068,Advanced_Neuroendocrine_Tumors_of_Pancreatic_Origin,Everolimus|Everolimus_Placebo|,1,203,serious_events,arm1,Placebo,1,203
Drug_Hypersensitivity,Immune_system_disorders,NCT00515086,https://clinicaltrials.gov/show/NCT00515086,Glioblastoma_Multiforme,Everolimus|Surgery|,1,6,other_events,arm0,Everolimus 10 mg + Surgery,1,6
Drug_hypersensitivity,Immune_system_disorders,NCT00519285,https://clinicaltrials.gov/show/NCT00519285,Prostatic_Neoplasms|Neoplasm_Metastasis|,Aflibercept|Placebo_(for_aflibercept)|Docetaxel|Prednisone_or_Prednisolone|,4,1209,serious_events,arm1,Aflibercept,3,611
Drug_hypersensitivity,Immune_system_disorders,NCT00519285,https://clinicaltrials.gov/show/NCT00519285,Prostatic_Neoplasms|Neoplasm_Metastasis|,Aflibercept|Placebo_(for_aflibercept)|Docetaxel|Prednisone_or_Prednisolone|,4,1209,serious_events,arm0,Placebo,1,598
Drug_hypersensitivity,Immune_system_disorders,NCT00520494,https://clinicaltrials.gov/show/NCT00520494,Common_Variable_Immunodeficiency|Agammaglobulinemia|,Vivaglobin,1,18,other_events,arm0,Vivaglobin,1,18
Drug_hypersensitivity,Immune_system_disorders,NCT00525148,https://clinicaltrials.gov/show/NCT00525148,Carcinoma_Non-Small-Cell_Lung,BIBW_2992,1,99,serious_events,arm1,Afatinib 50 mg,1,99
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00526474,https://clinicaltrials.gov/show/NCT00526474,Atherosclerosis|Ischemia|Myocardial_Infarction|Cerebrovascular_Accident|Peripheral_Arterial_Disease|,Vorapaxar|Placebo|,14,26352,serious_events,arm1,Vorapaxar,4,13186
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00526474,https://clinicaltrials.gov/show/NCT00526474,Atherosclerosis|Ischemia|Myocardial_Infarction|Cerebrovascular_Accident|Peripheral_Arterial_Disease|,Vorapaxar|Placebo|,14,26352,serious_events,arm0,Placebo,10,13166
Drug_hypersensitivity,Immune_system_disorders,NCT00528112,https://clinicaltrials.gov/show/NCT00528112,Contraception,LCS12|LCS16|,1,1432,serious_events,arm0,LCS12,1,1432
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00527943,https://clinicaltrials.gov/show/NCT00527943,Atherosclerosis|Myocardial_Ischemia|Myocardial_Infarction|,Vorapaxar|Placebo|,2,12887,serious_events,arm1,Vorapaxar,1,6446
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00527943,https://clinicaltrials.gov/show/NCT00527943,Atherosclerosis|Myocardial_Ischemia|Myocardial_Infarction|,Vorapaxar|Placebo|,2,12887,serious_events,arm0,Placebo,1,6441
Drug_hypersensitivity,Immune_system_disorders,NCT00529529,https://clinicaltrials.gov/show/NCT00529529,Asthma,Indacaterol_300_•_g|Salmeterol_50_•_g|Placebo_to_indacaterol|Placebo_to_salmeterol|,1,269,serious_events,arm2,Salmeterol 50 •_g,1,269
Drug_hypersensitivity,Immune_system_disorders,NCT00531427,https://clinicaltrials.gov/show/NCT00531427,Chronic_Pain|Osteoarthritis_of_the_Knee|,Buprenorphine|Placebo|,1,1151,serious_events,arm2,Open-label Run-in Period,1,1151
Drug_hypersensitivity,Immune_system_disorders,NCT00532155,https://clinicaltrials.gov/show/NCT00532155,Carcinoma|Non_Small_Cell_Lung|,Aflibercept_(ziv-aflibercept_AVE0005_VEGF_trap_ZALTRAP‘Œ)|Placebo|Docetaxel_(Taxotere‘Œ)|Dexamethasone_(pre-_and_post-medication_for_docetaxel)|,1,452,serious_events,arm1,Aflibercept/Docetaxel,1,452
Drug_hypersensitivity,Immune_system_disorders,NCT00535782,https://clinicaltrials.gov/show/NCT00535782,Rheumatoid_Arthritis,Tocilizumab|Placebo|Methotrexate|,1,130,serious_events,arm2,All TCZ + MTX,1,130
Drug_hypersensitivity,Immune_system_disorders,NCT00537329,https://clinicaltrials.gov/show/NCT00537329,Candidemia,Anidulafungin,1,43,other_events,arm0,Anidulafungin,1,43
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00538785,https://clinicaltrials.gov/show/NCT00538785,Congenital_Heart_Disease,Motavizumab|Palivizumab|,1,618,serious_events,arm0,Motavizumab (MEDI-524),1,618
Drug_hypersensitivity,Immune_system_disorders,NCT00540514,https://clinicaltrials.gov/show/NCT00540514,Non-Small_Cell_Lung_Carcinoma,Albumin-bound_paclitaxel|Paclitaxel|Carboplatin|,1,524,serious_events,arm1,Paclitaxel + Carboplatin,1,524
Drug_hypersensitivity,Immune_system_disorders,NCT00542386,https://clinicaltrials.gov/show/NCT00542386,Chronic_Kidney_Disease|Dialysis|Hyperphosphatemia|Dyslipidemia|,MCI-196|Placebo|,1,102,other_events,arm3,MCI-196: 12 g,1,102
Drug_hypersensitivity,Immune_system_disorders,NCT00543725,https://clinicaltrials.gov/show/NCT00543725,HIV_Infections|HIV-1|,TMC278|efavirenz|,1,340,serious_events,arm0,TMC278,1,340
Drug_hypersensitivity,Immune_system_disorders,NCT00545402,https://clinicaltrials.gov/show/NCT00545402,Liver_Transplantation,Mycophenolate_mofetil_adjusted_dose|Tacrolimus|Corticosteroids_IV|Mycophenolate_mofetil_Standard_dose|Corticosteroids_PO|,4,183,other_events,arm0,Adjusted MMF + Tacrolimus + CS,1,91
Drug_hypersensitivity,Immune_system_disorders,NCT00545402,https://clinicaltrials.gov/show/NCT00545402,Liver_Transplantation,Mycophenolate_mofetil_adjusted_dose|Tacrolimus|Corticosteroids_IV|Mycophenolate_mofetil_Standard_dose|Corticosteroids_PO|,4,183,other_events,arm1,Fixed-Dose MMF + Tacrolimus + CS,3,92
Drug_hypersensitivity,Immune_system_disorders,NCT00546572,https://clinicaltrials.gov/show/NCT00546572,Pneumococcal_Infections,13_valent_Pneumococcal_Conjugate_Vaccine|23vPS|,1,473,other_events,arm3,23vPS 6-M FU (Vax 1 / Year 0),1,473
Drug_hypersensitivity,Immune_system_disorders,NCT00549198,https://clinicaltrials.gov/show/NCT00549198,Infection_Human_Immunodeficiency_Virus_I|HIV_Infection|,Abacavir/lamivudine_and_efavirenz|Tenofovir/Emtricitabine_and_efavirenz|,6,385,serious_events,arm1,TDF/FTC FDC,1,193
Drug_hypersensitivity,Immune_system_disorders,NCT00549198,https://clinicaltrials.gov/show/NCT00549198,Infection_Human_Immunodeficiency_Virus_I|HIV_Infection|,Abacavir/lamivudine_and_efavirenz|Tenofovir/Emtricitabine_and_efavirenz|,6,385,serious_events,arm0,ABC/3TC FDC,5,192
Drug_hypersensitivity,Immune_system_disorders,NCT00549757,https://clinicaltrials.gov/show/NCT00549757,Type_2_Diabetes_Mellitus|Cardiovascular_Disease|,Aliskiren|Placebo|,5,12330,serious_events,arm0,Core-phase: Aliskiren,2,4272
Drug_hypersensitivity,Immune_system_disorders,NCT00549757,https://clinicaltrials.gov/show/NCT00549757,Type_2_Diabetes_Mellitus|Cardiovascular_Disease|,Aliskiren|Placebo|,5,12330,serious_events,arm2,Extension-phase: Aliskiren,2,3773
Drug_hypersensitivity,Immune_system_disorders,NCT00549757,https://clinicaltrials.gov/show/NCT00549757,Type_2_Diabetes_Mellitus|Cardiovascular_Disease|,Aliskiren|Placebo|,5,12330,serious_events,arm1,Core-phase: Placebo,1,4285
Drug_hypersensitivity,Immune_system_disorders,NCT00551031,https://clinicaltrials.gov/show/NCT00551031,Influenza|Myxovirus_Infection|,Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|Split_Inactivated_Trivalent_Influenza_Vaccine|,1,320,serious_events,arm3,Fluzone‘Œ High Dose Group,1,320
Drug_hypersensitivity,Immune_system_disorders,NCT00552240,https://clinicaltrials.gov/show/NCT00552240,HIV_Infections,tenofovir_DF_300_mg_QD|tenofovir_DF_300_mg_QD|emtricitabine_200_mg_QD|emtricitabine_200_mg_QD|Nevirapine_200_mg_BID|Atazanavir_300_mg|Ritonavir_100_mg|,1,75,serious_events,arm0,Nevirapine (NVP) Plus Truvada,1,75
drug_hypersensitivity,Immune_system_disorders,NCT00553787,https://clinicaltrials.gov/show/NCT00553787,Obesity|Type_2_Diabetes|,VI-0521|VI-0521|VI-0521|,1,994,serious_events,arm2,VI-0521 Top,1,994
Drug_Hypersensitivity,Immune_system_disorders,NCT00556426,https://clinicaltrials.gov/show/NCT00556426,Pulmonary_Embolism|Venous_Thromboembolic_Disease|,Bard_Recovery_G2_Filter_System,1,100,other_events,arm0,All Patients Receiving the Filter,1,100
Drug_hypersensitivity,Immune_system_disorders,NCT00556998,https://clinicaltrials.gov/show/NCT00556998,Pharmacokinetics,Voriconazole,1,26,other_events,arm0,Voriconazole IV,1,26
Drug_hypersensitivity,Immune_system_disorders,NCT00560560,https://clinicaltrials.gov/show/NCT00560560,Colorectal_Neoplasm,CP-751_871,1,83,other_events,arm1,Figitumumab 30 mg/kg,1,83
Drug_hypersensitivity,Immune_system_disorders,NCT00561795,https://clinicaltrials.gov/show/NCT00561795,Primary_Peritoneal_Carcinoma|Tumor|Epithelial_Ovarian_Cancer|Uterine_Disease|Cervix_Diseases|Neoplasms_Ovarian|Cancer|,pazopanib_(GW786034)|carboplatin|paclitaxel|,1,6,other_events,arm1,10-Feb,1,6
Drug_hypersensitivity,Immune_system_disorders,NCT00561925,https://clinicaltrials.gov/show/NCT00561925,HIV_Infections,nevirapine_IR|nevirapine_XR|,1,1068,serious_events,arm0,NVP IR 200mg QD,1,1068
Drug_hypersensitivity,Immune_system_disorders,NCT00562484,https://clinicaltrials.gov/show/NCT00562484,Influenza,CSL_Limited_Influenza_Vaccine|Placebo|,1,5005,serious_events,arm1,Placebo,1,5005
Drug_hypersensitivity,Immune_system_disorders,NCT00567190,https://clinicaltrials.gov/show/NCT00567190,Metastatic_Breast_Cancer,Pertuzumab|Placebo|Trastuzumab|Docetaxel|,6,804,serious_events,arm1,Placebo + Trastuzumab + Docetaxel,3,397
Drug_hypersensitivity,Immune_system_disorders,NCT00567190,https://clinicaltrials.gov/show/NCT00567190,Metastatic_Breast_Cancer,Pertuzumab|Placebo|Trastuzumab|Docetaxel|,6,804,serious_events,arm0,Pertuzumab + Trastuzumab + Docetaxel,3,407
Drug_hypersensitivity,Immune_system_disorders,NCT00570713,https://clinicaltrials.gov/show/NCT00570713,Pancreatic_Cancer,MORAb-009|Placebo|Gemcitabine|,1,75,serious_events,arm1,Placebo Plus Gemcitabine (_„ƒPlacebo_„Ž),1,75
Drug_hypersensitivity,Immune_system_disorders,NCT00571649,https://clinicaltrials.gov/show/NCT00571649,Venous_Thromboembolism,Rivaroxaban_(Xarelto_BAY59-7939)|Enoxaparin|Rivaroxaban_placebo|Enoxaparin_placebo|,2,4001,serious_events,arm1,Enoxaparin,2,4001
Drug_hypersensitivity,Immune_system_disorders,NCT00574873,https://clinicaltrials.gov/show/NCT00574873,Chronic_Myeloid_Leukemia,Bosutinib|imatinib|,1,248,serious_events,arm0,Bosutinib,1,248
Drug_hypersensitivity,Immune_system_disorders,NCT00574548,https://clinicaltrials.gov/show/NCT00574548,Pneumococcal_Vaccines,13_valent_Pneumococcal_Conjugate_Vaccine|13_valent_Pneumococcal_Conjugate_Vaccine|13_valent_Pneumococcal_Conjugate_Vaccine|23-valent_Pneumococcal_Polysaccharide_Vaccine|23-valent_Pneumococcal_Polysaccharide_Vaccine|,2,383,other_events,arm7,13vPnC / 13vPnC: 6 Month Follow-up After Vax 2 (Year 1),1,160
Drug_hypersensitivity,Immune_system_disorders,NCT00574548,https://clinicaltrials.gov/show/NCT00574548,Pneumococcal_Vaccines,13_valent_Pneumococcal_Conjugate_Vaccine|13_valent_Pneumococcal_Conjugate_Vaccine|13_valent_Pneumococcal_Conjugate_Vaccine|23-valent_Pneumococcal_Polysaccharide_Vaccine|23-valent_Pneumococcal_Polysaccharide_Vaccine|,2,383,other_events,arm6,23vPS / 13vPnC (Year 1),1,223
Drug_hypersensitivity,Immune_system_disorders,NCT00577031,https://clinicaltrials.gov/show/NCT00577031,Colorectal_Cancer,bevacizumab_[Avastin]|Oxaliplatin|Xeloda|,5,394,other_events,arm0,Bevacizumab+Oxaliplatin+Capecitabine/Bevacizumab,4,197
Drug_hypersensitivity,Immune_system_disorders,NCT00577031,https://clinicaltrials.gov/show/NCT00577031,Colorectal_Cancer,bevacizumab_[Avastin]|Oxaliplatin|Xeloda|,5,394,serious_events,arm0,Bevacizumab+Oxaliplatin+Capecitabine/Bevacizumab,1,197
Drug_hypersensitivity,Immune_system_disorders,NCT00577863,https://clinicaltrials.gov/show/NCT00577863,Osteoporosis,teriparatide,2,199,other_events,arm0,Teriparatide,2,199
Drug_hypersensitivity,Immune_system_disorders,NCT00578786,https://clinicaltrials.gov/show/NCT00578786,Pulmonary_Arterial_Hypertension,ambrisentan,1,194,serious_events,arm2,Ambrisentan 10 mg,1,194
Drug_hypersensitivity,Immune_system_disorders,NCT00586469,https://clinicaltrials.gov/show/NCT00586469,Influenza|Influenza_Vaccines|,Fluviral,2,500,serious_events,arm1,New Bulk,2,500
Drug_hypersensitivity,Immune_system_disorders,NCT00590720,https://clinicaltrials.gov/show/NCT00590720,Asthma,MEDI528_50_mg|PLACEBO|,1,4,other_events,arm0,PLACEBO,1,4
Drug_hypersensitivity,Immune_system_disorders,NCT00603447,https://clinicaltrials.gov/show/NCT00603447,Relapsed_Multiple_Myeloma,Carfilzomib|Lenalidomide|Dexamethasone|,2,52,other_events,arm5,6: CFZ 20/27 mg/m‘_ + LEN 25 mg,1,8
Drug_hypersensitivity,Immune_system_disorders,NCT00603447,https://clinicaltrials.gov/show/NCT00603447,Relapsed_Multiple_Myeloma,Carfilzomib|Lenalidomide|Dexamethasone|,2,52,other_events,arm6,7: CFZ 20/27 mg/m‘_ + LEN 25 mg,1,44
Drug_hypersensitivity,Immune_system_disorders,NCT00607048,https://clinicaltrials.gov/show/NCT00607048,Neoplasms,Paclitaxel_+_Carboplatin_+_CP-870893|Paclitaxel_+_Carboplatin_+_CP-870893|,1,7,other_events,arm5,Schedule B - CP-870893 0.2 mg/kg (Expansion Cohort),1,7
Drug_hypersensitivity,Immune_system_disorders,NCT00607724,https://clinicaltrials.gov/show/NCT00607724,Unspecified_Adult_Solid_Tumor_Protocol_Specific,GDC-0449,1,14,other_events,arm4,Stage 2: Basal Cell Carcinoma [GDC-0449 (270 mg)],1,14
Drug_hypersensitivity,Immune_system_disorders,NCT00609622,https://clinicaltrials.gov/show/NCT00609622,Colorectal_Neoplasms,sunitinib|mFOLFOX6|bevacizumab|mFOLFOX6|,1,96,serious_events,arm0,Sunitinib + mFOLFOX6,1,96
Drug_Hypersensitivity,Immune_system_disorders,NCT00610714,https://clinicaltrials.gov/show/NCT00610714,Ovarian_Neoplasms|Ovarian_Cancer|,AZD0530|Carboplatin|Paclitaxel|,49,422,serious_events,arm0,AZD0530  Paclitaxel  Carboplatin i.v.,4,105
Drug_Hypersensitivity,Immune_system_disorders,NCT00610714,https://clinicaltrials.gov/show/NCT00610714,Ovarian_Neoplasms|Ovarian_Cancer|,AZD0530|Carboplatin|Paclitaxel|,49,422,other_events,arm0,AZD0530  Paclitaxel  Carboplatin i.v.,16,105
Drug_Hypersensitivity,Immune_system_disorders,NCT00610714,https://clinicaltrials.gov/show/NCT00610714,Ovarian_Neoplasms|Ovarian_Cancer|,AZD0530|Carboplatin|Paclitaxel|,49,422,serious_events,arm1,Carboplatin Paclitaxel,5,106
Drug_Hypersensitivity,Immune_system_disorders,NCT00610714,https://clinicaltrials.gov/show/NCT00610714,Ovarian_Neoplasms|Ovarian_Cancer|,AZD0530|Carboplatin|Paclitaxel|,49,422,other_events,arm1,Carboplatin Paclitaxel,24,106
Drug_hypersensitivity,Immune_system_disorders,NCT00615056,https://clinicaltrials.gov/show/NCT00615056,Colorectal_Neoplasms,Bevacizumab_(avastin)|FOLFIRI_(Irinotecan_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|AG-013736_(axitinib)|FOLFIRI_(irinotecan_leucovorin_5-fluorouracil_[5FU])|Bevacizumab_(avastin)|FOLFOX_(oxaliplatin_leucovorin_5-fluorouracil_[5FU])|,1,36,other_events,arm2,Axitinib + FOLFOX,1,36
Drug_Hypersensitivity,Immune_system_disorders,NCT00617669,https://clinicaltrials.gov/show/NCT00617669,Prostate_Cancer,Docetaxel|ZD4054|Placebo|,2,522,serious_events,arm0,ZD4054 + Docetaxel,2,522
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00618839,https://clinicaltrials.gov/show/NCT00618839,Third_Degree_Burn|Burns|Wound_Infection|Degloving_Injury|,StrataGraft_Skin_Tissue|Cadaver_allograft|,1,15,other_events,arm0,StrataGraft : Cadaver Allograft,1,15
Drug_hypersensitivity,Immune_system_disorders,NCT00622869,https://clinicaltrials.gov/show/NCT00622869,Liver_Transplantation,Tacrolimus_(reduced_tacrolimus)|Tacrolimus_(tacrolimus_elimination)|Tacrolimus_(tacrolimus_control)|Everolimus_(reduced_tacrolimus)|Everolimus_(tacrolimus_elimination)|Corticosteroids|,1,229,serious_events,arm1,Tacrolimus Elimination,1,229
Drug_hypersensitivity,Immune_system_disorders,NCT00631371,https://clinicaltrials.gov/show/NCT00631371,Renal_Cell_Carcinoma,Bevacizumab|Temsirolimus|Bevacizumab|Interferon-Alfa_9MU|,1,393,serious_events,arm0,Bevacizumab+Temsirolimus,1,393
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00634088,https://clinicaltrials.gov/show/NCT00634088,Locally_Advanced_or_Metastatic_Breast_Cancer,Ixabepilone_32_mg/m^2_+_Lapatinib_1000_mg|Ixabepilone_32_mg/m^2_+_Lapatinib_1250_mg|Ixabepilone_40_mg/m^2_+_Lapatinib_1250_mg|Ixabepilone_+_Lapatinib_+_Capecitabine|,2,6,other_events,arm0,Ixabepilone 32 mg/m^2 + Lapatinib 1000 mg/d,2,6
Drug_hypersensitivity,Immune_system_disorders,NCT00636168,https://clinicaltrials.gov/show/NCT00636168,High_Risk_Stage_III_Melanoma,ipilimumab|Placebo|,1,471,serious_events,arm0,Ipilimumab 10mg/kg,1,471
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00643201,https://clinicaltrials.gov/show/NCT00643201,Venous_Thrombosis,Enoxaparin|warfarin|Placebo_for_apixaban|Placebo_for_enoxaparin|Placebo_for_warfarin|apixaban|,1,2689,serious_events,arm1,Enoxaparin/Warfarin,1,2689
Drug_hypersensitivity,Immune_system_disorders,NCT00644059,https://clinicaltrials.gov/show/NCT00644059,Influenza_Human,Adjuvanted_trivalent_inactivated_subunit_influenza_vaccine|Non-adjuvanted_trivalent_inactivated_subunit_influenza_vaccine_or_non-adjuvanted_trivalent_inactivated_split_influenza_vaccine|Meningococcal_C_conjugate_vaccine_or_tick-borne_encephalitis_vaccine|,1,607,serious_events,arm4,Non-Flu-control (TBE/Men C Vaccine),1,607
Drug_Hypersensitivity,Immune_system_disorders,NCT00653939,https://clinicaltrials.gov/show/NCT00653939,Tumors,Fosbretabulin|Carboplatin|Paclitaxel|Bevacizumab|,3,60,other_events,arm0,Arm 1: Chemotherapy+Bevacizumab,1,29
Drug_Hypersensitivity,Immune_system_disorders,NCT00653939,https://clinicaltrials.gov/show/NCT00653939,Tumors,Fosbretabulin|Carboplatin|Paclitaxel|Bevacizumab|,3,60,other_events,arm1,Arm 2: Active Comparator+Fosbretabulin,2,31
Drug_hypersensitivity,Immune_system_disorders,NCT00665431,https://clinicaltrials.gov/show/NCT00665431,Osteoarthritis,PN_400_(VIMOVO)|celebrex|Placebo|Rescue_Antacid|,1,245,serious_events,arm1,(Celebrex 200 mg Once Daily),1,245
Drug_hypersensitivity,Immune_system_disorders,NCT00666224,https://clinicaltrials.gov/show/NCT00666224,Multiple_Sclerosis,Glatiramer_Acetate_(DB)|Placebo|Glatiramer_Acetate_(OL)|,1,454,serious_events,arm2,Glatiramer Acetate (Entire Study),1,454
Drug_hypersensitivity,Immune_system_disorders,NCT00672958,https://clinicaltrials.gov/show/NCT00672958,Major_Depressive_Disorder,Vortioxetine|Placebo|,1,299,serious_events,arm1,Vortioxetine,1,299
Drug_hypersensitivity,Immune_system_disorders,NCT00673049,https://clinicaltrials.gov/show/NCT00673049,Carcinoma_Large_Cell|Carcinoma_Non-Small-Cell_Lung|Carcinoma_Squamous_Cell|Carcinoma_Adenosquamous_Cell|,CP_751871_(Figitumumab)|Erlotinib|Erlotinib|,1,289,other_events,arm0,Figitumumab + Erlotinib,1,289
Drug_hypersensitivity,Immune_system_disorders,NCT00676091,https://clinicaltrials.gov/show/NCT00676091,Vaccines_Pneumococcal_Conjugate_Vaccine,13-Valent_Pneumococcal_Conjugate_Vaccine_(13vPnC)|7-Valent_Pneumococcal_Conjugate_Vaccine_(7vPnc)|,1,163,other_events,arm0,Infant Series 13vPnC,1,163
Drug_hypersensitivity,Immune_system_disorders,NCT00676520,https://clinicaltrials.gov/show/NCT00676520,Coronary_Artery_Disease,XIENCE_V‘Œ_Everolimus_Eluting_Coronary_Stent,1,4952,serious_events,arm0,Subjects Receiving the XIENCE V EECSS,1,4952
Drug_hypersensitivity,Immune_system_disorders,NCT00680901,https://clinicaltrials.gov/show/NCT00680901,Neoplasms_Gastrointestinal_Tract,Lapatinib|Placebo|Capecitabine|Oxaliplatin|,1,270,serious_events,arm0,CapeOx + Lapatinib,1,270
Drug_hypersensitivity,Immune_system_disorders,NCT00683800,https://clinicaltrials.gov/show/NCT00683800,Vasomotor_Symptoms,desvenlafaxine_succinate_(DVS)_SR|Placebo|,3,2118,other_events,arm0,DVS SR 100 mg,2,1066
